_id,name,animal,released,age,desc,size,personality,price,sold,popularity,category_id,images
65c65afd9d77f1ff7a98329e,Lawrence,cat,2023-08-10 11:54:36.209,12,"Sleepy, snoring cuddle monster",Large,Easygoing,28963,false,248,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/34.png
65c65afd9d77f1ff7a98329f,Sidney,fish,2023-09-28 11:54:36.401,4,Clumsy fur tornado,Large,Warm,15252,true,1818,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/8.png
65c65afd9d77f1ff7a9832a0,Lisa,dog,2023-02-05 11:54:36.573,1,Shedding purring machine,Tiny,Amiable,28137,true,351,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/19.png
65c65afd9d77f1ff7a9832a1,David,cat,2023-01-19 11:54:36.864,1,"Energetic, tail-wagging whirlwind",Micro,Strong,2972,false,1312,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/24.png
65c65afd9d77f1ff7a9832a2,Joshua,cat,2022-12-16 11:54:37.078,0,Busy shelled housemate,Small,Persuasive,13531,false,1793,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/10.png
65c65afd9d77f1ff7a9832a3,Maurice,dog,2023-05-19 11:54:37.253,8,Happy tail wagger,Ginormous,Sincere,3112,false,258,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/21.png
65c65afd9d77f1ff7a9832a4,Lynn,cat,2023-05-17 11:54:37.462,5,Clumsy fur tornado,Small,Amiable,4829,false,464,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/12.png
65c65afd9d77f1ff7a9832a5,Sharon,dog,2024-01-14 11:54:37.679,6,Scales in unexpected places,Medium,Assertive,26334,false,536,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/4.png
65c65afd9d77f1ff7a9832a6,Connie,cat,2024-01-26 11:54:37.879,7,"Busy, burrowing resident",Large,Caring,6230,false,1950,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/20.png
65c65afd9d77f1ff7a9832a7,Alyssa,fish,2022-11-16 11:54:38.057,7,"Playful, feathery chatterbox",Tiny,Honest,27516,false,892,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/7.png
65c65afd9d77f1ff7a9832a8,Steve,dog,2023-02-07 11:54:38.271,10,"Chatty, opinionated alarm clock",Large,Zestful,22246,false,500,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/17.png
65c65afd9d77f1ff7a9832a9,Samantha,bird,2023-01-02 11:54:38.463,0,Happy tail wagger,Tiny,Amiable,22794,false,464,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/18.png
65c65afd9d77f1ff7a9832aa,Robert,bird,2023-10-31 11:54:38.830,11,"Independent, mischievous fluffball",Tiny,Assertive,8625,false,685,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/24.png
65c65afd9d77f1ff7a9832ab,Julian,bird,2022-12-29 11:54:39.196,2,Fin-tastic underwater dancer,Small,Determined,4079,false,659,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/18.png
65c65afd9d77f1ff7a9832ac,Sarah,bird,2023-06-15 11:54:39.628,15,Energetic cuddle buddy,Small,Charming,9235,false,412,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/20.png
65c65afd9d77f1ff7a9832ad,Candance,dog,2023-02-22 11:54:39.987,5,Adventurous outdoor pal,Micro,Methodical,4005,false,230,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/21.png
65c65afd9d77f1ff7a9832ae,Stanley,cat,2023-06-08 11:54:40.409,15,Feathered dust bunny creator,Large,Outgoing,9642,false,494,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/27.png
65c65afd9d77f1ff7a9832af,Amanda,dog,2023-08-28 11:54:40.757,6,"Busy, burrowing resident",Ginormous,Sincere,21374,false,1518,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/19.png
65c65afd9d77f1ff7a9832b0,Chad,dog,2022-12-20 11:54:41.111,1,"Chatty, opinionated alarm clock",Large,Funny,26075,false,780,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/14.png
65c65afd9d77f1ff7a9832b1,Linda,bird,2023-11-28 11:54:41.313,10,"Soft, purring heat source",Tiny,Neat,17221,false,1369,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/5.png
65c65afd9d77f1ff7a9832b2,Christina,cat,2023-11-01 11:54:41.751,6,"Energetic, bark-happy comedian",Medium,Efficient,13685,false,266,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/4.png
65c65afd9d77f1ff7a9832b3,Brigida,bird,2023-01-01 11:54:42.138,5,"Soft, curious companion",Tiny,Mature,10014,false,364,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/15.png
65c65afd9d77f1ff7a9832b4,Patrick,cat,2022-10-07 11:54:42.332,3,"Independent, feathery acrobat",Medium,Trustworthy,5165,false,988,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/29.png
65c65afd9d77f1ff7a9832b5,Mary,fish,2023-07-28 11:54:42.545,1,"Trusty, shadow-like companion",Micro,Funny,27390,false,1862,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/9.png
65c65afd9d77f1ff7a9832b6,Jose,bird,2023-01-04 11:54:42.716,12,"Energetic, tail-wagging whirlwind",Micro,Neat,27750,true,1431,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/14.png
65c65afd9d77f1ff7a9832b7,Joseph,cat,2023-08-01 11:54:42.964,10,Loyal furball friend,Micro,Quick-witted,1383,false,432,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/33.png
65c65afd9d77f1ff7a9832b8,Joyce,dog,2022-12-11 11:54:43.371,4,"Busy, burrowing resident",Ginormous,Independent,18093,false,1689,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/6.png
65c65afd9d77f1ff7a9832b9,Amber,cat,2024-01-30 11:54:43.739,4,Aloof feathered observer,Ginormous,Peace-loving,13082,false,1443,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/28.png
65c65afd9d77f1ff7a9832ba,Zachary,dog,2023-11-10 11:54:43.971,8,Trustworthy sidekick,Tiny,Empathetic,20126,true,1376,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/10.png
65c65afd9d77f1ff7a9832bb,John,dog,2023-01-12 11:54:44.149,3,"Chatty, opinionated alarm clock",Large,Enthusiastic,4939,false,1583,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/2.png
65c65afd9d77f1ff7a9832bc,Rosemary,dog,2023-06-27 11:54:44.500,8,Active scaly companion,Micro,Loyal,13502,false,1411,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/14.png
65c65afd9d77f1ff7a9832bd,Logan,bird,2023-07-09 11:54:44.712,13,"Soft, silent companion",Ginormous,Independent,28755,false,352,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/14.png
65c65afd9d77f1ff7a9832be,Jasmine,cat,2023-09-23 11:54:45.128,3,"Playful, feathery kleptomaniac",Ginormous,Warm,16782,false,666,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/29.png
65c65afd9d77f1ff7a9832bf,Michael,bird,2022-09-30 11:54:45.322,11,"Soft, slobbery companion",Small,Determined,14653,false,1283,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/10.png
65c65afd9d77f1ff7a9832c0,Carol,cat,2023-08-07 11:54:45.673,6,"Nocturnal, squeaking mischief",Medium,Strong,11671,false,1285,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/10.png
65c65afd9d77f1ff7a9832c1,Kevin,dog,2024-01-04 11:54:45.868,11,"Soft, slobbery companion",Micro,Flexible,26431,false,1208,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/17.png
65c65afd9d77f1ff7a9832c2,Brooke,cat,2023-07-31 11:54:46.073,2,Nocturnal cuddle buddy,Ginormous,Outgoing,4790,false,198,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/19.png
65c65afd9d77f1ff7a9832c3,Sandra,fish,2023-03-30 11:54:46.296,9,"Independent, nocturnal shadow",Medium,Original,16805,false,559,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/3.png
65c65afd9d77f1ff7a9832c4,Ray,cat,2023-09-20 11:54:46.492,5,Waddling ball of sunshine,Micro,Unique,23543,false,1368,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/4.png
65c65afd9d77f1ff7a9832c5,Kevin,cat,2023-08-10 11:54:46.703,9,"Energetic, tail-wagging whirlwind",Tiny,Responsible,26817,false,793,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/16.png
65c65afd9d77f1ff7a9832c6,Todd,fish,2023-03-16 11:54:47.089,12,Aloof feathered observer,Medium,Sociable,2535,true,572,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/12.png
65c65afd9d77f1ff7a9832c7,Rosa,cat,2024-01-27 11:54:47.311,1,"Quiet, shelled observer",Large,Practical,21493,false,1907,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/1.png
65c65afd9d77f1ff7a9832c8,Jenna,fish,2023-03-02 11:54:47.491,1,"Tiny, destructive hurricane",Medium,Easygoing,18833,false,1208,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/0.png
65c65afd9d77f1ff7a9832c9,Joseph,dog,2022-09-30 11:54:47.733,14,"Energetic, bark-happy comedian",Medium,Energetic,7225,false,443,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/22.png
65c65afd9d77f1ff7a9832ca,Martin,cat,2022-10-15 11:54:47.927,8,"Trusty, shadow-like companion",Small,Introspective,10163,false,335,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/15.png
65c65afd9d77f1ff7a9832cb,Virgil,dog,2023-04-08 11:54:48.296,15,Busy shelled housemate,Medium,Loving,9264,false,1664,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/19.png
65c65afd9d77f1ff7a9832cc,Kenneth,dog,2022-11-14 11:54:48.643,13,Independent house guest,Micro,Neat,29171,false,38,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/12.png
65c65afd9d77f1ff7a9832cd,Vincent,fish,2024-01-25 11:54:48.874,12,"Energetic, bark-happy comedian",Tiny,Compassionate,28620,false,1324,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/7.png
65c65afd9d77f1ff7a9832ce,Ida,cat,2023-08-06 11:54:49.094,2,"Energetic, tail-wagging whirlwind",Medium,Level-headed,4081,false,1099,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/29.png
65c65afd9d77f1ff7a9832cf,Pauline,dog,2023-06-10 11:54:49.283,3,"Inquisitive, feathered explorer",Large,Creative,28187,false,746,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/4.png
65c65afd9d77f1ff7a9832d0,Anthony,dog,2023-01-19 11:54:49.559,2,"Trusty, shadow-like companion",Large,Outgoing,14266,false,1379,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/4.png
65c65afd9d77f1ff7a9832d1,Kyla,fish,2023-02-18 11:54:49.778,10,Independent cuddle monster,Large,Kind,26481,true,1349,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/10.png
65c65afd9d77f1ff7a9832d2,Claud,bird,2023-04-07 11:54:49.976,6,Fin-tastic underwater dancer,Large,Sociable,10888,false,243,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/12.png
65c65afd9d77f1ff7a9832d3,Nicholas,bird,2023-06-22 11:54:50.156,6,Busy shelled housemate,Large,Organized,12091,false,378,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/4.png
65c65afd9d77f1ff7a9832d4,Thomas,bird,2024-01-10 11:54:50.335,10,"Curious, whiskered investigator",Tiny,Curious,3559,false,588,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/1.png
65c65afd9d77f1ff7a9832d5,Harriet,dog,2023-09-12 11:54:50.566,7,Messy feathered comedian,Medium,Determined,17620,false,1750,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/17.png
65c65afd9d77f1ff7a9832d6,Barbara,dog,2023-01-28 11:54:50.808,13,"Playful, feathery chatterbox",Micro,Articulate,3318,false,1818,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/5.png
65c65afd9d77f1ff7a9832d7,Delphine,fish,2023-02-24 11:54:51.040,15,"Soft, curious companion",Micro,Affectionate,23463,false,384,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/15.png
65c65afd9d77f1ff7a9832d8,Eric,dog,2023-04-18 11:54:51.285,10,Fin-tastic underwater dancer,Large,Leader,4453,false,79,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/10.png
65c65afd9d77f1ff7a9832d9,Karen,dog,2023-01-24 11:54:51.493,1,"Energetic, bark-happy comedian",Tiny,Intuitive,15008,false,1480,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/22.png
65c65afd9d77f1ff7a9832da,Mark,cat,2022-11-24 11:54:51.894,14,Clumsy fur tornado,Micro,Flexible,2142,false,743,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/33.png
65c65afd9d77f1ff7a9832db,Robert,fish,2022-12-27 11:54:52.068,9,Busy shelled housemate,Micro,Funny,13163,false,565,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/2.png
65c65afd9d77f1ff7a9832dc,Brandon,fish,2023-05-31 11:54:52.265,7,"Independent, mischievous floof",Ginormous,Leader,18337,true,1634,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/13.png
65c65afd9d77f1ff7a9832dd,Norman,cat,2023-01-05 11:54:52.598,0,Shedding cuddle monster,Small,Introspective,5887,false,1381,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/16.png
65c65afd9d77f1ff7a9832de,Greg,fish,2023-11-08 11:54:52.819,2,Active scaly companion,Micro,Original,29254,false,1425,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/12.png
65c65afd9d77f1ff7a9832df,Daniel,dog,2023-01-24 11:54:53.042,6,"Cheeky, feathered acrobat",Micro,Warm,13356,false,623,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/9.png
65c65afd9d77f1ff7a9832e0,Gregory,fish,2023-11-29 11:54:53.292,11,"Inquisitive, feathered explorer",Large,Zestful,23487,false,1632,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/1.png
65c65afd9d77f1ff7a9832e1,Jennifer,dog,2023-10-18 11:54:53.491,8,"Loyal, watchful protector",Medium,Charming,1710,false,1304,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/0.png
65c65afd9d77f1ff7a9832e2,Carolyn,fish,2022-11-14 11:54:53.899,2,"Graceful, silent swimmer",Medium,Articulate,24531,false,590,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/11.png
65c65afd9d77f1ff7a9832e3,Christopher,bird,2023-11-23 11:54:54.266,0,Shedding purring machine,Ginormous,Compassionate,22299,false,207,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/21.png
65c65afd9d77f1ff7a9832e4,Jared,fish,2023-02-27 11:54:54.463,15,Purring stress reliever,Medium,Humorous,14123,false,998,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/7.png
65c65afd9d77f1ff7a9832e5,James,cat,2024-02-06 11:54:54.716,11,Curious feathered friend,Small,Introspective,525,false,591,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/9.png
65c65afd9d77f1ff7a9832e6,Edward,fish,2024-02-08 11:54:54.935,14,Feathery cuddle monster,Large,Balanced,28821,false,84,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/15.png
65c65afd9d77f1ff7a9832e7,Eric,cat,2023-06-13 11:54:55.331,5,Feathery cuddle monster,Micro,Dependable,27041,false,48,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/18.png
65c65afd9d77f1ff7a9832e8,Lisa,bird,2023-12-27 11:54:55.567,11,"Nocturnal, chirping serenade",Large,Assertive,24430,false,463,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/11.png
65c65afd9d77f1ff7a9832e9,Billy,fish,2023-07-25 11:54:55.845,9,"Playful, destructive gremlin",Small,Compassionate,16060,false,779,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/15.png
65c65afd9d77f1ff7a9832ea,Leah,dog,2022-10-11 11:54:56.077,0,"Tiny, destructive hurricane",Small,Persuasive,26562,false,1865,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/18.png
65c65afd9d77f1ff7a9832eb,Suzanne,fish,2023-08-08 11:54:56.311,8,Waddling ball of sunshine,Small,Resourceful,5470,false,448,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/4.png
65c65afd9d77f1ff7a9832ec,Norbert,dog,2022-10-01 11:54:56.511,12,"Sleepy, snoring cuddle monster",Micro,Organized,5647,true,1328,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/4.png
65c65afd9d77f1ff7a9832ed,Joseph,dog,2023-01-14 11:54:56.748,9,Purring dust bunny magnet,Ginormous,Witty,11294,false,1775,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/18.png
65c65afd9d77f1ff7a9832ee,Bette,dog,2023-03-28 11:54:57.141,6,Affectionate lap warmer,Large,Selfless,19217,false,895,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/2.png
65c65afd9d77f1ff7a9832ef,Betty,fish,2023-09-21 11:54:57.362,14,Feathered dust bunny creator,Medium,Sensitive,11636,false,1427,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/7.png
65c65afd9d77f1ff7a9832f0,Eugene,dog,2022-09-27 11:54:57.798,5,"Cheeky, feathered acrobat",Small,Cautious,15940,false,107,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/3.png
65c65afd9d77f1ff7a9832f1,Fred,dog,2023-03-29 11:54:58.053,4,"Vocal, opinionated friend",Small,Dependable,21449,false,1195,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/18.png
65c65afd9d77f1ff7a9832f2,Whitney,bird,2023-06-11 11:54:58.453,11,"Sleepy, snoring cuddle monster",Micro,Compassionate,29261,false,1943,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/1.png
65c65afd9d77f1ff7a9832f3,Michael,cat,2023-09-21 11:54:58.693,1,Aloof feathered observer,Ginormous,Motivated,28264,false,1826,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/23.png
65c65afd9d77f1ff7a9832f4,Rhea,cat,2022-12-05 11:54:58.893,0,Waddling ball of sunshine,Ginormous,Balanced,7034,false,1594,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/32.png
65c65afd9d77f1ff7a9832f5,Keith,cat,2023-09-17 11:54:59.249,0,Feathery cuddle monster,Ginormous,Enthusiastic,29253,false,1466,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/2.png
65c65afd9d77f1ff7a9832f6,Ashley,bird,2023-05-13 11:54:59.494,15,"Nocturnal, chirping serenade",Large,Optimistic,12094,false,632,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/8.png
65c65afd9d77f1ff7a9832f7,Mary,bird,2023-11-08 11:54:59.877,7,"Nocturnal, squeaking mischief",Tiny,Cautious,12385,false,1749,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/19.png
65c65afd9d77f1ff7a9832f8,Ignacia,dog,2022-12-07 11:55:00.084,5,Active scaly companion,Tiny,Zestful,23819,true,1503,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/23.png
65c65afd9d77f1ff7a9832f9,Antoine,bird,2023-08-12 11:55:00.406,5,"Independent, mischievous floof",Medium,Independent,13148,false,1843,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/3.png
65c65afd9d77f1ff7a9832fa,Richard,dog,2022-10-25 11:55:00.668,5,Feathered dust bunny creator,Large,Curious,1612,false,1267,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/18.png
65c65afd9d77f1ff7a9832fb,Sharon,bird,2023-09-22 11:55:00.864,2,Adventurous outdoor pal,Ginormous,Conscientious,3922,false,1095,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/9.png
65c65afd9d77f1ff7a9832fc,Jeffrey,dog,2023-01-02 11:55:01.276,3,Trustworthy sidekick,Tiny,Intellectual,10705,false,1278,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/17.png
65c65afd9d77f1ff7a9832fd,Elmo,cat,2023-10-16 11:55:01.509,1,Sunbeam-loving fluffball,Large,Confident,24123,false,1517,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/10.png
65c65afd9d77f1ff7a9832fe,Gloria,bird,2023-03-08 11:55:01.737,4,"Loyal, watchful protector",Tiny,Patient,5509,false,109,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/2.png
65c65afd9d77f1ff7a9832ff,Liz,dog,2023-09-16 11:55:01.962,14,"Tiny, destructive hurricane",Medium,Bold,708,false,360,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/6.png
65c65afd9d77f1ff7a983300,Andrea,dog,2022-10-11 11:55:02.394,2,"Energetic, bark-happy comedian",Tiny,Amiable,2973,false,257,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/21.png
65c65afd9d77f1ff7a983301,Marla,cat,2023-02-14 11:55:02.742,9,"Soft, slobbery companion",Medium,Sensitive,20214,false,661,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/18.png
65c65afd9d77f1ff7a983302,Kenneth,bird,2023-11-29 11:55:02.964,3,"Busy, burrowing resident",Medium,Intellectual,21806,true,1659,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/23.png
65c65afd9d77f1ff7a983303,Pamela,fish,2023-08-24 11:55:03.160,4,"Soft, quiet cuddlebug",Micro,Conscientious,28376,false,34,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/9.png
65c65afd9d77f1ff7a983304,Guillermo,cat,2023-07-03 11:55:03.427,10,Loyal furball friend,Large,Level-headed,2271,false,1860,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/34.png
65c65afd9d77f1ff7a983305,Carrie,fish,2023-06-06 11:55:03.605,15,Clumsy fur tornado,Micro,Intuitive,6668,true,1169,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/13.png
65c65afd9d77f1ff7a983306,Maria,fish,2023-02-12 11:55:03.977,2,Loyal furball friend,Small,Problem-solver,6421,false,1511,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/8.png
65c65afd9d77f1ff7a983307,Christopher,fish,2022-10-29 11:55:04.406,7,"Tiny, destructive hurricane",Ginormous,Self-disciplined,25015,true,1241,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/6.png
65c65afd9d77f1ff7a983308,Nancy,cat,2023-05-26 11:55:04.629,10,Energetic cuddle buddy,Large,Peace-loving,19616,false,1643,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/34.png
65c65afd9d77f1ff7a983309,Jennifer,fish,2023-12-28 11:55:05.019,6,Adventurous outdoor pal,Large,Mature,22509,false,948,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/9.png
65c65afd9d77f1ff7a98330a,Ann,fish,2023-12-31 11:55:05.248,2,Shedding purring machine,Small,Unique,3805,false,483,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/10.png
65c65afd9d77f1ff7a98330b,Seth,cat,2023-07-21 11:55:05.450,10,"Nocturnal, chirping serenade",Ginormous,Honest,19205,false,456,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/10.png
65c65afd9d77f1ff7a98330c,Margaret,bird,2023-09-26 11:55:05.629,2,"Chatty, opinionated alarm clock",Tiny,Intuitive,18497,false,374,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/1.png
65c65afd9d77f1ff7a98330d,Ryan,cat,2023-08-18 11:55:06.004,1,"Soft, silent companion",Ginormous,Visionary,3466,false,1041,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/27.png
65c65afd9d77f1ff7a98330e,Lee,cat,2024-02-09 11:55:06.400,2,Active scaly companion,Large,Independent,25360,false,1420,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/0.png
65c65afd9d77f1ff7a98330f,Lorri,fish,2022-10-18 11:55:06.604,11,Playful water enthusiast,Medium,Outgoing,14028,false,1830,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/5.png
65c65afd9d77f1ff7a983310,Evonne,bird,2022-11-04 11:55:07.050,13,"Trusty, shadow-like companion",Tiny,Gentle,9152,true,332,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/16.png
65c65afd9d77f1ff7a983311,Ralph,cat,2023-02-07 11:55:07.489,8,Purring dust bunny magnet,Tiny,Kind,24115,false,54,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/3.png
65c65afd9d77f1ff7a983312,Amanda,bird,2023-01-23 11:55:07.866,2,Feathered dust bunny creator,Medium,Calm,7155,false,1715,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/5.png
65c65afd9d77f1ff7a983313,Stephen,fish,2023-08-13 11:55:08.052,0,Affectionate lap warmer,Ginormous,Balanced,24382,false,870,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/15.png
65c65afd9d77f1ff7a983314,Thelma,fish,2022-10-19 11:55:08.239,7,"Independent, mischievous floof",Tiny,Caring,26308,true,1212,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/14.png
65c65afd9d77f1ff7a983315,Marjorie,fish,2023-06-26 11:55:08.458,6,Loyal furball friend,Micro,Neat,9646,false,1843,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/13.png
65c65afd9d77f1ff7a983316,Jan,fish,2023-03-24 11:55:08.690,13,Quiet aquarium resident,Micro,Conscientious,25905,false,1735,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/6.png
65c65afd9d77f1ff7a983317,Alexandria,dog,2023-01-24 11:55:08.900,11,Active scaly companion,Tiny,Empathetic,28760,false,841,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/13.png
65c65afd9d77f1ff7a983318,Anna,fish,2023-11-10 11:55:09.086,7,"Soft, purring heat source",Tiny,Methodical,29958,false,68,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/5.png
65c65afd9d77f1ff7a983319,Russell,cat,2023-01-12 11:55:09.430,12,Loyal furball friend,Tiny,Respectful,23062,false,1314,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/18.png
65c65afd9d77f1ff7a98331a,Paul,dog,2023-10-03 11:55:09.616,3,"Trusty, shadow-like companion",Tiny,Reliable,16977,false,671,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/1.png
